episode,decision_steps,physics_steps,score,ep_return,epsilon,mean_loss,mean_q
220,99,393,6,-0.01999999999999935,0.6464512,0.07794658573402558,1.3863758277148008
221,136,544,9,0.350000000000001,0.6439168,0.07794658573402558,1.3863758277148008
222,56,222,3,-0.44999999999999973,0.6426495999999999,0.07794658573402558,1.3863758277148008
223,24,93,1,-0.7699999999999999,0.6363136,0.07794658573402558,1.3863758277148008
224,290,1160,19,1.8899999999999824,0.632512,0.056927640456706285,1.3996242992579937
225,160,639,10,0.5900000000000012,0.6312447999999999,0.056927640456706285,1.3996242992579937
226,88,351,5,-0.12999999999999945,0.6312447999999999,0.056927640456706285,1.3996242992579937
227,100,397,6,-0.009999999999999343,0.6299775999999999,0.056927640456706285,1.3996242992579937
228,202,805,13,1.0100000000000011,0.6299775999999999,0.056927640456706285,1.3996242992579937
229,100,400,6,-0.009999999999999343,0.6274432,0.056927640456706285,1.3996242992579937
230,50,199,3,-0.5099999999999998,0.6223744,0.056927640456706285,1.3996242992579937
231,190,759,12,0.8900000000000015,0.6223744,0.056927640456706285,1.3996242992579937
232,138,551,9,0.370000000000001,0.61984,0.056927640456706285,1.3996242992579937
233,300,1199,19,1.9899999999999802,0.61984,0.056927640456706285,1.3996242992579937
234,170,677,11,0.6900000000000013,0.6173056,0.056927640456706285,1.3996242992579937
235,123,491,8,0.22000000000000086,0.6160384,0.056927640456706285,1.3996242992579937
236,305,1220,20,2.039999999999979,0.613504,0.056927640456706285,1.3996242992579937
237,308,1231,20,2.0699999999999785,0.6097024,0.056927640456706285,1.3996242992579937
238,58,230,3,-0.4299999999999997,0.6084352,0.056927640456706285,1.3996242992579937
239,309,1235,20,2.0799999999999783,0.6084352,0.056927640456706285,1.3996242992579937
240,214,856,14,1.1299999999999986,0.6059008,0.056927640456706285,1.3996242992579937
241,190,759,12,0.8900000000000015,0.6033664,0.056927640456706285,1.3996242992579937
242,56,223,3,-0.44999999999999973,0.6033664,0.056927640456706285,1.3996242992579937
243,201,802,13,1.0000000000000013,0.6020992000000001,0.056927640456706285,1.3996242992579937
244,81,323,5,-0.1999999999999995,0.600832,0.056927640456706285,1.3996242992579937
245,110,440,7,0.09000000000000075,0.5970304,0.056927640456706285,1.3996242992579937
246,318,1272,21,2.1699999999999764,0.5970304,0.056927640456706285,1.3996242992579937
247,205,819,13,1.0400000000000005,0.5957631999999999,0.056927640456706285,1.3996242992579937
248,148,592,9,0.4700000000000011,0.594496,0.056927640456706285,1.3996242992579937
249,181,722,12,0.8000000000000014,0.5919616,0.06352634867653251,1.384952139109373
250,235,938,15,1.339999999999994,0.5919616,0.06352634867653251,1.384952139109373
251,100,399,6,-0.009999999999999343,0.5906944000000001,0.06352634867653251,1.384952139109373
252,60,239,3,-0.4099999999999997,0.5906944000000001,0.06352634867653251,1.384952139109373
253,55,218,3,-0.45999999999999974,0.5906944000000001,0.06352634867653251,1.384952139109373
254,145,580,9,0.44000000000000106,0.5894272,0.06352634867653251,1.384952139109373
255,82,327,5,-0.1899999999999995,0.5894272,0.06352634867653251,1.384952139109373
256,324,1296,21,2.229999999999975,0.5894272,0.06352634867653251,1.384952139109373
257,134,535,8,0.33000000000000096,0.5894272,0.06352634867653251,1.384952139109373
258,169,676,11,0.6800000000000013,0.5894272,0.06352634867653251,1.384952139109373
259,79,316,5,-0.21999999999999953,0.58816,0.06352634867653251,1.384952139109373
260,198,790,13,0.9700000000000015,0.5868928,0.06352634867653251,1.384952139109373
261,174,695,11,0.7300000000000013,0.5843584,0.06352634867653251,1.384952139109373
262,291,1162,19,1.8999999999999821,0.5830911999999999,0.06352634867653251,1.384952139109373
263,101,404,6,6.661338147750939e-16,0.581824,0.06352634867653251,1.384952139109373
264,126,504,8,0.2500000000000009,0.5792896000000001,0.06352634867653251,1.384952139109373
265,103,412,6,0.020000000000000684,0.5780224,0.06352634867653251,1.384952139109373
266,335,1340,22,2.3399999999999728,0.575488,0.06352634867653251,1.384952139109373
267,229,915,15,1.2799999999999954,0.575488,0.06352634867653251,1.384952139109373
268,63,251,4,-0.37999999999999967,0.5729536,0.06352634867653251,1.384952139109373
269,280,1119,18,1.7899999999999845,0.5704192,0.06352634867653251,1.384952139109373
270,226,903,15,1.249999999999996,0.5704192,0.06352634867653251,1.384952139109373
271,113,452,7,0.12000000000000077,0.5678848000000001,0.06352634867653251,1.384952139109373
272,178,710,11,0.7700000000000014,0.5653504,0.06352634867653251,1.384952139109373
273,224,895,14,1.2299999999999964,0.5653504,0.06352634867653251,1.384952139109373
274,114,454,7,0.13000000000000078,0.5653504,0.06352634867653251,1.384952139109373
275,53,210,3,-0.47999999999999976,0.5653504,0.06352634867653251,1.384952139109373
276,71,283,4,-0.2999999999999996,0.5640832,0.06352634867653251,1.384952139109373
277,211,841,14,1.0999999999999992,0.562816,0.06352634867653251,1.384952139109373
278,202,806,13,1.0100000000000011,0.562816,0.06352634867653251,1.384952139109373
279,74,295,4,-0.2699999999999996,0.5602815999999999,0.06352634867653251,1.384952139109373
280,234,935,15,1.3299999999999943,0.5602815999999999,0.06352634867653251,1.384952139109373
281,86,341,5,-0.14999999999999947,0.5590144,0.06352634867653251,1.384952139109373
282,263,1051,17,1.6199999999999881,0.5590144,0.06352634867653251,1.384952139109373
283,124,493,8,0.23000000000000087,0.5577472,0.06352634867653251,1.384952139109373
284,26,103,1,-0.75,0.55648,0.06352634867653251,1.384952139109373
285,31,124,2,-0.7,0.5552128000000001,0.06352634867653251,1.384952139109373
286,50,199,3,-0.5099999999999998,0.5539456,0.06352634867653251,1.384952139109373
287,137,547,9,0.360000000000001,0.550144,0.09404170869674999,1.3700766172260046
288,91,361,6,-0.09999999999999942,0.550144,0.09404170869674999,1.3700766172260046
289,204,815,13,1.0300000000000007,0.5488767999999999,0.09404170869674999,1.3700766172260046
